Cycle,Battery ID,Min Voltage (V),Max Voltage (V),Internal Resistance (Ohms),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),SOH (%),Charge-Discharge Efficiency (%),Energy Efficiency (%)
71,B0033,3.198276430174468,4.209646438826439,1.786049537844152,1.6381702106740077,1.5293174002138357,6.768760533944657,4.985822705856931,76.46587001069179,93.35521975977176,73.65931592428967
72,B0033,3.1887656700040115,4.209872474666394,1.7673837369206915,1.6300862164288088,1.547680553576876,6.745020557615721,5.054330450602569,77.38402767884381,94.9447052541511,74.93424827142722
73,B0033,3.191868919887536,4.209930720572779,1.767288330618255,1.644800247553292,1.5659920939439786,6.792718324627169,5.082508712954723,78.29960469719893,95.20864896959108,74.82289813973237
74,B0033,3.187620234633194,4.209957688781038,1.7862298933883665,1.6531427973938224,1.5416252851780503,6.825131737816959,4.990128692319022,77.08126425890252,93.2542117721724,73.11402745048157
75,B0033,3.191359670895458,4.209913358563524,1.7924905481464006,1.6264407273181278,1.517590655990168,6.724908094697418,4.932293620588983,75.8795327995084,93.30746768082687,73.34365839851537
76,B0033,3.189763158155431,4.20968657170342,1.793242148679849,1.6168413427193284,1.5075202042593092,6.689593995167622,4.893636412160645,75.37601021296545,93.2385982735848,73.15296587050982
77,B0033,3.178091098433197,4.2097055656218965,1.7914966418192102,1.6080395265898004,1.49549282626034,6.663407824110925,4.886042615211887,74.774641313017,93.00099913786694,73.32648314774003
78,B0033,3.1887322916131846,4.209884819804257,1.802162000046822,1.6074012382324034,1.4997618811573148,6.654238154648762,4.869884463378947,74.98809405786574,93.30351660090447,73.18470349572272
79,B0033,3.1882897526068525,4.209958091045038,1.8109864022800035,1.600312267448171,1.4906966807803954,6.626320602118403,4.833830366694517,74.53483403901977,93.15036265749768,72.94893587172895
80,B0033,3.1877228523340446,4.209857719227799,1.8015641104916225,1.5934102012153175,1.4800999425051866,6.600138102617076,4.840188073423993,74.00499712525934,92.88882055457486,73.33464842962557
81,B0033,3.194843546529069,4.209747801402522,1.813120925404277,1.596092110780016,1.4676091496100632,6.608182257685617,4.809868858475515,73.38045748050315,91.95015373472634,72.78656476039865
82,B0033,3.1825999602135453,4.209962993981833,1.8228005553879345,1.5839247740827993,1.4729818491920503,6.5672391092557065,4.783921366948527,73.64909245960251,92.99569482679551,72.84524420933882
83,B0033,3.1853042686336925,4.209943658214464,1.821040951032207,1.5766647272863628,1.4742872137206404,6.534712879659737,4.778534658708877,73.71436068603202,93.50670362608246,73.12539581628407
84,B0033,3.199265277384356,4.209966413766573,1.8129260931770768,1.5781060146018575,1.4635162808346138,6.5359564679445805,4.787091301987981,73.17581404173069,92.73878100032752,73.24239880522673
85,B0033,3.186020581302884,4.209892949513046,1.8217872583889805,1.578903093500056,1.4527095680488362,6.543750380783614,4.750740696958711,72.6354784024418,92.00751927266934,72.59966258660695
86,B0033,3.186983108485,4.209799341469419,1.8123634286065893,1.5711686174441588,1.4557303847230247,6.513172539650079,4.753235848950283,72.78651923615124,92.65271521850283,72.97881055682353
87,B0033,3.171320453991876,4.210049838146796,1.831189367457868,1.5729855149885876,1.459740099618568,6.528632359451764,4.72605275310684,72.9870049809284,92.80060659866652,72.38962914284403
88,B0033,3.1845297937460924,4.210030064331891,1.8212670519591128,1.5610196717672191,1.448711504158192,6.47339211968997,4.725951241609396,72.4355752079096,92.80546109442145,73.00579285525708
89,B0033,3.183271245669182,4.209982685991304,1.82149649352107,1.5670778387868047,1.4666759762884336,6.497682265273928,4.742419456188312,73.33379881442168,93.59305198418862,72.9863243934471
90,B0033,3.184535084132468,4.209899454395132,1.823087100580021,1.5722734925388964,1.4689502109504418,6.516467996832657,4.76512037331837,73.44751054752209,93.42841547105084,73.12428106198736
91,B0033,3.185173125067644,4.210072370899212,1.8241324904065943,1.5741587436762134,1.471116588522042,6.522087489938745,4.782655795750613,73.55582942610211,93.45414459830576,73.33013859640101
92,B0033,3.1733009097485154,4.209801548634948,1.821647419288964,1.5746690242731434,1.4473012364654927,6.532536144458183,4.713447086624407,72.36506182327463,91.91145657631496,72.1534023294003
93,B0033,3.1829319929636126,4.210161513770583,1.8222278669301304,1.5611850206762006,1.4205315547561643,6.474711646906295,4.667836053847348,71.02657773780821,90.9905959859188,72.0933426599423
94,B0033,3.1821376655646936,4.210035064809068,1.834055138125849,1.5543751560657697,1.4241466094817417,6.448880250194538,4.644663610936613,71.20733047408709,91.62180725317012,72.02279203116699
95,B0033,3.181114998819976,4.210012049917913,1.8226234186011587,1.542355128617126,1.4412820083364295,6.402256685413107,4.69555677065768,72.06410041682147,93.44683215912028,73.34221355660465
96,B0033,3.1817978797454662,4.210223243269496,1.835395690638391,1.5585453561326117,1.4448965388921615,6.464192945976698,4.6832732650329305,72.24482694460808,92.70801989860216,72.44946591434575
97,B0033,3.17208466114005,4.209755311737501,1.8251471681685392,1.5533393983412798,1.4540256354795746,6.447952371099213,4.700633886483318,72.70128177397874,93.60643507994732,72.9011880973615
98,B0033,3.180274606655195,4.209796990468135,1.8345779293332205,1.558086767363605,1.4226030447542912,6.461968028430547,4.635381515475786,71.13015223771455,91.30448153163113,71.73327839261387
99,B0033,3.1774254690489387,4.209836141040686,1.8449534444936104,1.5431863721199364,1.410196954589097,6.405736223293474,4.596579805344631,70.50984772945486,91.38215448674896,71.75724452452282
100,B0033,3.1799200100269345,4.210274332616454,1.83626558069974,1.5329801318657308,1.4144881298999457,6.364831293215691,4.611139035349946,70.72440649499728,92.27048025589392,72.44715253120667
101,B0033,3.180854972848618,4.20972617970236,1.8265873442238905,1.5348653287771652,1.431360032946153,6.37227357857306,4.671320127724246,71.56800164730765,93.25639234332856,73.30696132431734
102,B0033,3.173531389920736,4.210116969509433,1.8279771549389825,1.5497225648262376,1.4515133236517528,6.434432826660526,4.705540525032076,72.57566618258764,93.66278562347084,73.13061852996691
103,B0033,3.18047413266473,4.20982823728,1.836976949840432,1.5544114982096715,1.4230376757726733,6.445450655375888,4.650237320498117,71.15188378863367,91.54832407066526,72.14759012419935
104,B0033,3.1800373058366875,4.209564040607941,1.8592372991541548,1.5438491761605695,1.396298696255913,6.405453139585345,4.5656356968719205,69.81493481279564,90.44268817297278,71.27732570013737
105,B0033,3.1802134167024474,4.210008909690073,1.857906023448372,1.5204330823096384,1.3979060730399124,6.3150851402797885,4.55918284980222,69.89530365199562,91.94130865111148,72.19511294823533
106,B0033,3.1780783003265123,4.2099947935976925,1.8476900911173832,1.5173495765641276,1.4011347560096767,6.303616950322991,4.56300427475736,70.05673780048383,92.34093300914832,72.38708047644863
107,B0033,3.165508713550229,4.209818446267617,1.839101330306692,1.522763783360256,1.436782528945267,6.332019198000123,4.653802386200893,71.83912644726334,94.35360524366716,73.49634043546061
108,B0033,3.1788156955159943,4.209986874513907,1.839659435925576,1.5440490400776667,1.4370006879546382,6.405681110203924,4.663099324832268,71.8500343977319,93.06703677509854,72.79630759958044
109,B0033,3.1893977126428643,4.209997388022779,1.840829944949728,1.546010526563291,1.410355528453481,6.408635573607686,4.612700377584417,70.51777642267405,91.22548030695724,71.97632514135512
110,B0033,3.1729171604838786,4.209896144119568,1.861395579708096,1.5309770735133528,1.382633397996189,6.356566015712376,4.51975709265606,69.13166989980944,90.310522731948,71.10375447189521
111,B0033,3.173323916362784,4.209803387438887,1.8489200588377632,1.50833071101149,1.3699403583067564,6.267825201160974,4.502429687733926,68.49701791533782,90.8249330405844,71.83400211767156
112,B0033,3.158033910915245,4.210192170198654,1.8474287834248744,1.5088922161358025,1.3786129327882322,6.278902155597733,4.522873682798752,68.9306466394116,91.36589864044704,72.03287407125056
115,B0033,3.1820544759046,4.209939378147459,1.877917972162988,1.5142242860953108,1.3946003892958665,6.282276023402891,4.54634188440164,69.73001946479333,92.09998823173578,72.36775123323926
116,B0033,3.176753257818806,4.209834283978835,1.86558785723299,1.504588077454447,1.3961613987822286,6.247078824131684,4.528967272493909,69.80806993911143,92.79359711159871,72.49736076642854
117,B0033,3.174889128723206,4.209932551794766,1.854426132169754,1.5071033827825158,1.384968608315797,6.258556455148753,4.526481002493326,69.24843041578985,91.89605863393224,72.32468117739046
118,B0033,3.172637945833898,4.210090290011234,1.8661757330684376,1.505425727477782,1.3715114742475478,6.253477627095437,4.490817992168679,68.57557371237739,91.10455927609284,71.81312958905613
119,B0033,3.156725205053238,4.209802843827818,1.877590168536932,1.498317875540074,1.3616865084879255,6.232351122193823,4.462142319494564,68.08432542439627,90.88101601918756,71.59645263894993
120,B0033,3.167755074400424,4.209873764655213,1.875890628360502,1.4912123167159967,1.3796301360966086,6.1974128906351424,4.46041339192005,68.98150680483043,92.51735119348272,71.9721837262149
121,B0033,3.175298945081853,4.209814695039347,1.866405894846996,1.493314426068176,1.364231776003204,6.2034466692297245,4.453670423543399,68.2115888001602,91.35596309714626,71.7934828977325
122,B0033,3.184453502409498,4.210033498172421,1.88121272067514,1.4928364283919873,1.3418414512081456,6.199513226918951,4.451547378130223,67.09207256040727,89.88536357285398,71.80478878246646
123,B0033,3.174717342521298,4.209741699641835,1.8800042032483384,1.4818255602637125,1.355221569579225,6.158450048397532,4.43585826293681,67.76107847896125,91.45621495002716,72.0288096530238
124,B0033,3.1554502141357488,4.210038449675061,1.8776319136878463,1.4778663430651282,1.3403860264029774,6.151552820176996,4.42552214913655,67.01930132014887,90.69737819612205,71.94154514321826
125,B0033,3.168473301135584,4.210097709568945,1.8689597366470816,1.4821624877035189,1.3594078914195438,6.161601868712293,4.439119707502182,67.97039457097719,91.71787187286245,72.04489679937579
126,B0033,3.163291930435524,4.210152450729845,1.88065482343801,1.4823894735237042,1.3457100861355502,6.164066630800819,4.400956062878522,67.28550430677751,90.7797923670315,71.39695799016309
127,B0033,3.1615432481720944,4.21008745408752,1.880112181072807,1.47580740409499,1.3477611420854358,6.138064312660998,4.403357523786676,67.3880571042718,91.32364686243892,71.73853676807948
128,B0033,3.1578255912433577,4.209815409144278,1.868426077200012,1.472510563308974,1.335482103134067,6.125819214021592,4.399095641877471,66.77410515670334,90.69422905415485,71.81236481494973
129,B0033,3.144066925389391,4.210113166348921,1.888970259810136,1.4749380294744583,1.353154941842234,6.143800091286059,4.424166002436007,67.65774709211169,91.74317258091055,72.01025320975104
130,B0033,3.155519946038738,4.209966480958098,1.8664977147731048,1.484996353090798,1.3709677706044292,6.173667134219051,4.476529429377723,68.54838853022146,92.32128871905742,72.51005491639596
131,B0033,3.144738220105443,4.209959153393172,1.8520121553916944,1.500818203000279,1.357426672491866,6.24053784431322,4.45709643159781,67.8713336245933,90.44577616251192,71.4216713814083
132,B0033,3.131704961713157,4.21003614194415,1.845057764438232,1.4942566427416168,1.3443678821106904,6.218935264594812,4.3698068514774295,67.21839410553451,89.9690082450686,70.26615755843761
133,B0033,3.113581246052623,4.21005889532601,1.833254734740282,1.484520892075244,1.33005823859453,6.186844092132398,4.352057863582217,66.50291192972651,89.59511756922551,70.3437455150451
134,B0033,3.0874623013784617,4.209852162485037,1.8529775175218173,1.4845307215490524,1.4033641858066626,6.197130996045681,4.4630797262272655,70.16820929033312,94.53251222327717,72.01848289273062
135,B0033,3.167621562225042,4.20972150681895,1.8829333413415608,1.5213278977750948,1.3865570950229378,6.318532265612408,4.51170619159292,69.32785475114689,91.14123898278234,71.40433888653466
136,B0033,3.1695297645801936,4.209905060345205,1.8631128171758613,1.5027377478966288,1.3704138176872631,6.239550763813608,4.450871182376313,68.52069088436316,91.19447618890398,71.33319930962378
137,B0033,3.1692975756325144,4.210066141381875,1.864777435568998,1.5017546620530748,1.325319393635713,6.238440496324678,4.404460805215586,66.26596968178565,88.25139199660256,70.60195264842929
138,B0033,3.1798811774827502,4.210026059769146,2.589668689148894,1.4858606231449587,0.8439684993200656,6.172412786441591,3.350793599534212,42.19842496600328,56.799977479296125,54.28660906954591
139,B0033,3.095868541108939,4.210021858188739,9.487062482635269,1.1147272635057233,0.298661803715835,4.682787543856149,0.9810005870113412,14.93309018579175,26.79236558515388,20.949073128427983
140,B0033,3.270953860147741,4.295514561124583,12.117173404210885,0.3418046089696193,0.2344867974702557,1.4435422152028945,0.7846316285501891,11.724339873512784,68.60258501988125,54.35460219221275
141,B0033,3.3077474954138224,4.330932547692094,14.68189112865769,0.2723922255188005,0.2025633038072582,1.1516005664350926,0.6540487523186981,10.12816519036291,74.36456874694366,56.79475778163072
142,B0033,3.3180322450521125,4.338541845379809,12.512726772968133,0.2232065651895485,0.2353199565407024,0.9448071262295918,0.7592657395359417,11.76599782703512,105.42698703367756,80.36198272190393
143,B0033,3.3061550928275505,4.336091351484211,11.831895703876151,0.2563109145399866,0.2355042783748287,1.0840331353428188,0.7787872168505738,11.775213918741436,91.88226681548048,71.84164316197652
144,B0033,3.3158581381331533,4.326970926783581,5.9101667202554165,0.2701287560252736,0.4304242256752923,1.1420853763077594,1.4814219539167108,21.52121128376461,159.34039456170348,129.71201493762143
145,B0033,3.2258737698308475,4.236369627973462,5.778008471702769,0.5094358787945725,0.4643633320269643,2.148401012148928,1.5320038706566428,23.218166601348216,91.15245929001723,71.30902759742527
146,B0033,3.2268233137679694,4.227893867547875,6.922238570618328,0.5325038094255796,0.3994839380247729,2.245420135519983,1.3122480442639863,19.97419690123865,75.01992116370072,58.44109186987863
147,B0033,3.2404770118799013,4.248612976897508,1.67776089119983,0.4471352059119876,1.461469789426299,1.8865094388376429,4.502559314170228,73.07348947131494,326.85187167166816,238.67144375086943
148,B0033,3.0644716646416685,4.210036597988656,1.806742013997335,1.5832041655545823,1.4150999545382532,6.590196815244224,4.503773056827968,70.75499772691266,89.38202572518853,68.34049396536975
149,B0033,3.1233780369581456,4.210067605217917,1.8112034348733552,1.5148981569699234,1.383632373873956,6.304056853390254,4.460384229391349,69.1816186936978,91.33500938713112,70.75418786860405
150,B0033,3.132554705624828,4.209958000313142,1.8251446198574457,1.4965453371681774,1.3705402893609833,6.231670293228041,4.423235185614388,68.52701446804916,91.5802719317795,70.97992957716521
151,B0033,3.1560162649041,4.209765847221783,1.8503274364813,1.4853392704609938,1.3557042566115398,6.1776718886186135,4.399632037312117,67.785212830577,91.27236339686756,71.21828605720782
152,B0033,3.1552059388752194,4.209741132513871,1.839241994994561,1.4710169078698008,1.3578385793919765,6.120724389833252,4.397094916460821,67.89192896959882,92.30611641019684,71.83945292103917
